Nom entreprise,Page,Note globale,Nombre total avis,Nom du client,Pays,Date de publication,Nombre d'avis du client,Note client,Titre commentaire,Commentaire
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=393,4.4,26139,THEVENET  Claude,FR,19 août 2022,8,4,CERTIDEAL a eu à cœur de régler le problème de l’IPHONE 11 devenu inutilisable au bout de 6 mois …,"Après avoir rencontré un gros problème avec un IPhone 11 acheté 6 mois plus tôt et devenu inutilisable, CERTIDEAL  a proposé une solution satisfaisante, en acceptant de le recevoir dans ses ateliers … et vient de nous le retourner réparé, contre un coût très raisonnable et un délai très correct.La relation de confiance est ainsi rétablie avec CERTIDEAL et nous remercions Yoann VALENSI, un dirigeant, et ALICIA, particulièrement efficace et très à l’écoute, d’avoir eu à cœur de satisfaire au mieux son client.Nous reviendrons donc vers CERTIDEAL pour nos prochains achats."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=393,4.4,26139,Gilles,FR,30 août 2022,4,5,-Très bon rapport Qualité prix pour le…,"-Très bon rapport Qualité prix pour le Smartphone(GARANTIE 2 ANS)- Travail de Reconditionnement et vente française , envoie très rapide par Chronopost peu onéreux(produit reçu sous 48Heures )."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=393,4.4,26139,Benoît  LODÉ,FR,30 août 2022,2,5,Livraison et produit parfait.,Livraison et produit parfait.Service après vente suite à chargeur défaillant parfait. Entreprise sérieuse.
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=393,4.4,26139,Louis,FR,30 août 2022,9,1,Expérience négative,"Commande le 15/08/2022 (IQLDYMJPS) d’un téléphone iphone 11 version comme neuf prétendument en stock. Le 16/08/2022 réception d’un mail m’informant que mon téléphone était en préparation mais devait encore passer les tests de vérification avec date d’envoi estimée au 23/08/2022 tout en me précisant que je pouvais accélérer la commande en choisissant un modèle d’une autre couleur... donc pas en stock ? A réception le 24, déception car même si esthétiquement le téléphone est propre, la batterie se décharge à vue d’oeil, réactivité différente. Demande de rétractation et d’annulation envoyée le 27 et depuis plus personne ne répond (uniquement accusés de réception automatiques) ...Edit Téléphone retourné le 31/08/22 et finalement remboursé le 14/09/22"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=393,4.4,26139,Annick,FR,30 août 2022,1,5,Très satisfaite des services de certiDeal,"Très satisfaite des services de certiDeal.Site internet clair, prix intéressants et service efficace."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=393,4.4,26139,Patrick,FR,30 août 2022,1,5,Parfait,Parfait ! Super rapport qualité prix
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=393,4.4,26139,JaucKer,FR,30 août 2022,2,5,Qualité du produit irréprochable,"Qualité du produit irréprochableProfessionnalisme et prix raisonnable sont au rdv tout comme pour mon premier achat, un iPhone 6s.Je recommande cette entreprise sans hésitation."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=393,4.4,26139,Helene,FR,29 août 2022,2,5,Parfait,Parfait! Je recommande ce site
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=393,4.4,26139,TRIGUERO,FR,29 août 2022,3,5,Très bien colis reçu un peu tard mais…,Très bien colis reçu un peu tard mais le produit est très bien.
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=393,4.4,26139,David CABLEY,FR,29 août 2022,2,5,Très pro,Très proReçu kit chargeur Apple au lieu d un samsungsoucis corrigé aussitôt par le renvoi du bon produit sans fraisJe recommande fortement Certideal
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=394,4.4,26139,Claudine Prat,FR,22 août 2022,3,1,Achat CERTIDEAL la pire expérience pour achat iPhone,"Achat CERTIDEAL : La pire expérience de ma vie d’acheteuse. Une horrible expérience avec Certideal m’amène à témoigner. Commande iPhone XS censé être en parfait état. Au bout de quelques semaines je le renvoie suite dysfonctionnement batterie censée être neuve. On me le retourne mais il ne marche toujours pas. On me propose un second retour avec Chronopost et la, surprise on m’annonce que le téléphone est arrivé entièrement détruit et que rien ne peut être fait : ni avoir ni remboursement. Pour un iPhone a près de 400 euros, ceci est totalement inadmissible. .Après lettre recommandée pour obtenir le remboursement car le produit était non conforme à la description, on me propose d’acheter un nouvel iPhone avec une remise ! Une véritable honte !"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=394,4.4,26139,karim BOUCHIBI,FR,29 août 2022,5,5,Parfait,Parfait. Téléphone conforme à la description.
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=394,4.4,26139,Famille Tréhout,FR,29 août 2022,4,4,Produits conformes aux attentes !,"Bonjour,Après quelques soucis d'informations sur l'arrivée de ma commande, le support client a pris le relais avec efficacité et rigueur. Les iphones reçus (2 Iphone 11) sont conformes au grade donc satisfait de cette première commande chez Certideal !"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=394,4.4,26139,Thomas,FR,29 août 2022,1,5,"Très sérieux ,téléphone reconditionné…","Très sérieux ,téléphone reconditionné de très bonne qualité . Avantage entreprise 100% française"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=394,4.4,26139,Anne Laure,FR,16 août 2022,1,5,Parfait,Rapide et soigné.
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=394,4.4,26139,Nathalie,FR,28 août 2022,1,5,Trés bon suivi client;).,Trés bon suivi client;).Produit à la hauteur de mes attentes!
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=394,4.4,26139,Mlle PRETRE BENEDICTE,FR,28 août 2022,5,5,Très bon appareil conforme à mes…,Très bon appareil conforme à mes attentes. Livraison très rapide
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=394,4.4,26139,Alex,FR,03 août 2022,3,5,Téléphone conforme a mes attentes,"Téléphone conforme a mes attentes, service client au top, délai de livraison rapide ! Incontournable ce site 👍"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=394,4.4,26139,Sofie,FR,27 août 2022,3,5,Téléphone en très bon état,"Téléphone en très bon état, on ne voit pas qu il est reconditionné.Colis bien emballé.Manque d informations sur le délai de livraison"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=394,4.4,26139,denise vignat,FR,27 août 2022,3,5,"très satisfaite de mon achat ,je n'ai…","très satisfaite de mon achat ,je n'ai aune critique envers ce site .je recommande vivement CERTIDEAL ."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=394,4.4,26139,ebove,FR,27 août 2022,7,5,Le téléphone répond à notre demande.,
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=394,4.4,26139,Yassine,FR,26 août 2022,1,5,Super ravi de la commande effectuée…,"Super ravi de la commande effectuée pour un iPhone 12, bien reçu en parfait état je recommande !!"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=394,4.4,26139,Jacques,FR,26 août 2022,2,5,Ravie de mon achat,
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=394,4.4,26139,Client,FR,26 août 2022,5,5,Commande livrée dans les délais,Commande livrée dans les délaisProduit conforme au descriptifParfaitJe recommande
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=394,4.4,26139,Christelle Esling,FR,26 août 2022,9,5,Service client au top,"Service client au top, expédition rapideProduits garantis"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=394,4.4,26139,Michjel RUDELLE,FR,19 août 2022,6,5,Envoi rapide et téléphone impeccable,Envoi rapide et téléphone impeccable. Rien a dire c'est du haut de gamme.
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=394,4.4,26139,isabelle lorinquer,FR,26 août 2022,2,5,Iphone 8 en très bon état à un prix…,"Iphone 8 en très bon état à un prix abordable, facilité de paiement, pour l'instant expérience parfaite."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=394,4.4,26139,Michel,FR,26 août 2022,1,5,Rien a dire tout est très bien,
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=394,4.4,26139,jc,FR,26 août 2022,14,5,Site Serieux,"Produit conforme, livré dans les temps.Que de bons compliments pour ce site. (4eme commande pour ma part)"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=394,4.4,26139,Sebastien,FR,25 août 2022,1,4,"Certideal, un faux départ résolu malgré un délai assez long.","Tenté par le partenariat avec Free qui offre 10% de remise, téléphone acheté 422 euros le 10 août, livraison prévue le 19 août. Le 19 réception d'un message me signifiant le retard de ma livraison reportée au 20 août avec possibilité de rediriger vers point relais, ce que je fais. Depuis le 20 août, ni le point relais, ni Chronopost et encore moins Certideal ne se font entendre ni ne répondent à mes demandes (Chronopost m'a juste répondu le 23/8 qu'ils ne savaient pas où était mon colis et qu'il reviendraient vers moi, j'attends toujours). Service client Certideal inexistant (à part les réponses copié/collées que vous lirez dans les commentaires laissés). Une pure arnaque. Demande de remboursement faite, mais silence de leur part. Même remisé dépenser une telle somme pour rien (même pas une simple phrase d'empathie) relève de l'escroquerie.Mise à jour de mon commentaire le 27/8 à 10h55 : Ma réponse à Saliha suite à la réponse du 26/8 où vous dites que vous n'arrivez pas à m'identifier... Voici mon numéro de commande ENIXXGVTX et regardez votre email, je vous y ai écrit mardi 23 août à votre adresse ainsi que celle de Kenza à 22h38 ainsi que celle de hello@certideal... à 22h29.Je vous ai réécrit le 24 août à 14h59 aux mêmes adresses vous demandant un remboursement de ma commande.Je ne peux pas vous laisser mentir et publier des réponses inexactes. Vous ne répondez pas aux mails.29/8 Mise à jour de mon commentaire : Appel reçu de Saliha ce jour qui m'a promis un suivi sur la réception d'un appareil en parfait état et une batterie soit neuve, soit d'origine à minima opérationnelle à 95%.J'ai accepté sa proposition et mettrai à jour mon commentaire si tout se déroule comme promis.26 Septembre : J'ai reçu le téléphone promis, avec batterie neuve, ainsi que les accessoires. Le téléphone était réellement en parfait état. Je réévalue donc ma note à 4 étoiles pour le délai (1 mois et demi entre la commande et la réception de l'appareil) et les nombreuses communications afin d'avoir satisfaction.Merci tout de même à l'équipe."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=395,4.4,26139,DOUGUET,FR,25 août 2022,3,1,Mon fils a acheté un téléphone chez…,"Mon fils a acheté un téléphone chez certidealNous en avons acheté plusieurs dans la famille.Cependant celui de mon fils présentait des défaillances depuis le débutAttente pour recevoir le téléphone, problème de batterie.Il a fallut deposer un avis afin qu une personne daigne nous contacter et prenne  en compte notre réclamation.Le téléphone a soi disant été réparé !!Batterie changée !  Pourtant mon fils a eu à nouveau un problème la batterie. Celle ci a gonflé et à soulever l’écran.Mon fils a tenté de les rappeler afin qu ils prennent le téléphone en garantie.Certideal lui a répondu que la garantie ne fonctionnait pas!!!Ce n est pas la peine dans ce cas de mettre en avant une garantie de qualité et un suivi des clients si ils sont incapables d assumer.Mme DOUGUET je suis cliente"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=395,4.4,26139,Belaidi farid Farid,FR,25 août 2022,7,5,Très bon site je recommande a 1000 %…,Très bon site je recommande a 1000 % très bon échange avc le service client ....super
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=395,4.4,26139,jean louis,FR,25 août 2022,1,5,Mon téléphone est arrivé très bien…,Mon téléphone est arrivé très bien emballé et en parfait état. Batterie neuve. Tout fonctionne très bien. Je suis très content de mon achat et du service. Merci
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=395,4.4,26139,oh,FR,25 août 2022,1,5,BONJOUR JE SOUHAITE COMMANDER CHEZ…,BONJOUR JE SOUHAITE COMMANDER CHEZ CERTIDEAL MAIIS GROS DOUTE CAR DECEPTION AVEC BACKMARKET au niveau de la livraison mon numero suivi pour un autre client et le mien ??
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=395,4.4,26139,Patrick,FR,15 mars 2022,2,2,minuteur fonctionne 1 fois sur 2,Tout est parfait à l'exclusion du minuteur qui fonctionne une fois sur 2.
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=395,4.4,26139,michel,FR,25 août 2022,3,3,Fonctionnement pas au top,"Fonctionnement pas au top. Charge ne tient pas longtemps  chauffe,  et l écran devient vert et tout brouille .que dois je faire"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=395,4.4,26139,Daniel,FR,25 août 2022,1,5,Pas de problème,Commande passée sans problème. iPhone correspondant à la commande.
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=395,4.4,26139,Elodie,FR,25 août 2022,1,5,Parfait,"Réception rapide, produit conforme à la description. Ne reste qu’à voir dans le temps mais pour le moment, ma fille est ravie."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=395,4.4,26139,Alex,FR,25 août 2022,1,5,Très bonne start-up française de…,"Très bonne start-up française de reconditionnement, c'est la première fois que j'achète un iPhone reconditionné pour faire geste pour la planète et je l'ai reçu dans les temps malgré le fait que j'ai dû le renvoyer pour un petit problème de micro. Ils sont en train de me l'échanger pour un autre correspondant à ma commande initiale. Je l'attends avec impatience, mais pour l'instant, je ne peux en dire que du bien."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=395,4.4,26139,nathy Mary_Nijl,FR,14 août 2022,6,1,J ai commandé un iPhone SE 2020 a la…,"J ai commandé un iPhone SE 2020 a la place je reçois un 8 .Impossible de pouvoir avoir une personne, de recevoir un mail correspondant à la demande. Impossible de téléphoner! Impossible d avoir une étiquette de retour de produitEt impossible d avoir sa commande!La première commande s est très bien déroulée car aucun problème.La vous n avez aucune garantie aucun échange .Aucun moyen d avoir le produit que vous avez commandé.Je ne recommande pas du tout cette entreprise !!!J attends encore que l on m envoie l étiquette , je dois prouver qu il s’agisse bien d une erreur alors que j ai envoyé mon bon de commande avec facturation et la facture du iPhone 8 avec leurs références.On se demande comment fonctionne la garantie quand déjà c est une faute de chez eux."
